<S> <S>+BSTag
"Söyleyecek	söyle <v> <t_fut> <3p>
"Söyleyecek	söyle <v> <vn_acak>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
anlamını	anlam <n> <p2s> <acc> <3s>
anlamını	anlam <n> <p2s> <acc> <3p>
anlamını	anlam <n> <p3s> <acc>
anlamını	anlam <n> <p3s> <acc> <3s>
anlamını	anlam <n> <p3s> <acc> <3p>
görmeye	görme <adj> <Djn_0> <n> <dat> <3s>
görmeye	görme <adj> <Djn_0> <n> <dat> <3p>
görmeye	gör <v> <D_mA> <n> <dat>
görmeye	gör <v> <D_mA> <n> <dat> <3s>
görmeye	gör <v> <D_mA> <n> <dat> <3p>
görmeye	gör <v> <neg> <t_opt> <3s>
görmeye	gör <v> <neg> <t_opt> <3p>
görmeye	gör <v> <vn_ma> <dat>
görmeye	gör <v> <vn_ma> <dat> <3s>
görmeye	gör <v> <vn_ma> <dat> <3p>
görmeye	gör <v> <vn_mak> <dat>
görmeye	gör <v> <vn_mak> <dat> <3s>
görmeye	gör <v> <vn_mak> <dat> <3p>
görmeye	gör <v> <vinf> <dat>
başlıyordu."	baş <n> <D_lA> <v> <t_cont> <cpl_di> <3p>
başlıyordu."	baş <n> <D_lA> <v> <t_cont> <3p> <cpl_di>
""Ve	ve <cnjadv>
tam	tam <adj> <Djn_0> <n>
tam	tam <adj> <Djn_0> <n> <3s>
tam	tam <adj> <Djn_0> <n> <3p>
ormandaki	orman <n> <loc> <ki> <3s>
ormandaki	orman <n> <loc> <ki> <3p>
en	en <adv> <Dan_0> <n>
en	en <adv> <Dan_0> <n> <3s>
en	en <adv> <Dan_0> <n> <3p>
en	en <n>
en	en <n> <3s>
en	en <n> <3p>
yüksek	yüksek <adj> <Djn_0> <n>
yüksek	yüksek <adj> <Djn_0> <n> <3s>
yüksek	yüksek <adj> <Djn_0> <n> <3p>
yüksek	yük <n> <cpl_sa> <1p>
ağacı	ağaç <n> <p3s> <3s>
ağacı	ağaç <n> <p3s> <3p>
ağacı	ağaç <n> <acc>
ağacı	ağaç <n> <acc> <3s>
ağacı	ağaç <n> <acc> <3p>
ağacı	ağa <n> <D_CI> <adj>
ağacı	ağa <n> <D_CI> <adj> <Djn_0> <n>
ağacı	ağa <n> <D_CI> <adj> <Djn_0> <n> <3s>
ağacı	ağa <n> <D_CI> <adj> <Djn_0> <n> <3p>
ağacı	ağa <n> <D_CI> <n>
ağacı	ağa <n> <D_CI> <n> <3s>
ağacı	ağa <n> <D_CI> <n> <3p>
almışken,"	al <v> <t_narr> <3p> <cpl_ken>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
etti	et <n> <cpl_di> <3p>
etti	et <n> <3p> <cpl_di>
etti	et <v> <t_past> <3s>
etti	et <v> <t_past> <3p>
Güvercin,	güvercin <n> <3s>
Güvercin,	güvercin <n> <3p>
sesini	ses <n> <p2s> <acc> <3s>
sesini	ses <n> <p2s> <acc> <3p>
sesini	ses <n> <p3s> <acc>
sesini	ses <n> <p3s> <acc> <3s>
sesini	ses <n> <p3s> <acc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
çığlığa	çığlık <n> <dat> <3s>
çığlığa	çığlık <n> <dat> <3p>
çığlığa	çığ <n> <D_lIK> <n> <dat>
çığlığa	çığ <n> <D_lIK> <n> <dat> <3s>
çığlığa	çığ <n> <D_lIK> <n> <dat> <3p>
yükselterek,	<unk>
"ve	ve <cnjadv>
tam	tam <adj> <Djn_0> <n>
tam	tam <adj> <Djn_0> <n> <3s>
tam	tam <adj> <Djn_0> <n> <3p>
en	en <adv> <Dan_0> <n>
en	en <adv> <Dan_0> <n> <3s>
en	en <adv> <Dan_0> <n> <3p>
en	en <n>
en	en <n> <3s>
en	en <n> <3p>
sonunda	sonunda <adv> <Dan_0> <n>
sonunda	sonunda <adv> <Dan_0> <n> <3s>
sonunda	sonunda <adv> <Dan_0> <n> <3p>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3p>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3p>
sonunda	son <n> <p2s> <loc>
sonunda	son <n> <p2s> <loc> <3s>
sonunda	son <n> <p2s> <loc> <3p>
sonunda	son <n> <p3s> <loc>
sonunda	son <n> <p3s> <loc> <3s>
sonunda	son <n> <p3s> <loc> <3p>
onlardan	onlar <prn> <pers> <abl> <3s>
onlardan	onlar <prn> <pers> <abl> <3p>
onlardan	on <n> <pl> <abl>
onlardan	on <n> <pl> <abl> <3s>
onlardan	on <n> <pl> <abl> <3p>
onlardan	on <num> <Dmn_0> <n> <pl> <abl>
onlardan	on <num> <Dmn_0> <n> <pl> <abl> <3s>
onlardan	on <num> <Dmn_0> <n> <pl> <abl> <3p>
onlardan	o <prn> <pers> <pl> <abl>
onlardan	o <prn> <pers> <pl> <abl> <3s>
onlardan	o <prn> <pers> <pl> <abl> <3p>
özgür	özgür <n> <3s>
özgür	özgür <n> <3p>
olacağımı	ol <v> <vn_acak> <p1s> <acc> <3s>
olacağımı	ol <v> <vn_acak> <p1s> <acc> <3p>
olacağımı	ol <v> <part_acak> <p1s> <acc>
olacağımı	ol <v> <part_acak> <p1s> <acc> <3s>
olacağımı	ol <v> <part_acak> <p1s> <acc> <3p>
düşünüyorken,	düşün <v> <t_cont> <3p> <cpl_ken>
gökyüzünden	gökyüzü <n> <p2s> <abl> <3s>
gökyüzünden	gökyüzü <n> <p2s> <abl> <3p>
gökyüzünden	gökyüz <n> <p2s> <abl>
gökyüzünden	gökyüz <n> <p2s> <abl> <3s>
gökyüzünden	gökyüz <n> <p2s> <abl> <3p>
gökyüzünden	gökyüz <n> <p3s> <abl>
gökyüzünden	gökyüz <n> <p3s> <abl> <3s>
gökyüzünden	gökyüz <n> <p3s> <abl> <3p>
kıvrılarak	<unk>
aşağı	aşağı <adv> <Dan_0> <n>
aşağı	aşağı <adv> <Dan_0> <n> <3s>
aşağı	aşağı <adv> <Dan_0> <n> <3p>
aşağı	aşağı <n>
aşağı	aşağı <n> <3s>
aşağı	aşağı <n> <3p>
aşağı	aşağı <postp>
gelme	gel <v> <D_mA> <n> <3s>
gelme	gel <v> <D_mA> <n> <3p>
gelme	gel <v> <neg> <t_imp> <2s>
gelme	gel <v> <neg> <t_imp> <3p>
gelme	gel <v> <vn_ma>
gelme	gel <v> <vn_ma> <3s>
gelme	gel <v> <vn_ma> <3p>
gelme	gel <v> <cv_ma>
ihtiyaçları	ihtiyaç <n> <pl> <p3s> <3s>
ihtiyaçları	ihtiyaç <n> <pl> <p3s> <3p>
ihtiyaçları	ihtiyaç <n> <pl> <acc>
ihtiyaçları	ihtiyaç <n> <pl> <acc> <3s>
ihtiyaçları	ihtiyaç <n> <pl> <acc> <3p>
ihtiyaçları	ihtiyaç <n> <p3p>
ihtiyaçları	ihtiyaç <n> <p3p> <3s>
ihtiyaçları	ihtiyaç <n> <p3p> <3p>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <D_lA> <v> <t_aor> <cpl_di> <3p>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <D_lA> <v> <t_aor> <3p> <cpl_di>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <cpl_di> <3s>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <cpl_di> <3p>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3p> <cpl_di>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <3p> <cpl_di>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <pl> <cpl_di> <3s>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <pl> <cpl_di> <3p>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <pl> <3p> <cpl_di>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <n> <D_lA> <v> <t_aor> <cpl_di> <3s>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <n> <D_lA> <v> <t_aor> <cpl_di> <3p>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <n> <D_lA> <v> <t_aor> <3p> <cpl_di>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <n> <3p> <cpl_di>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <n> <pl> <cpl_di> <3s>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <n> <pl> <cpl_di> <3p>
duymalılardı!	duy <v> <D_mA> <n> <D_lI> <n> <pl> <3p> <cpl_di>
duymalılardı!	duy <v> <t_obl> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
"Öf,	<unk>
Yılan!""	yılan <n> <3s>
Yılan!""	yılan <n> <3p>
Yılan!""	yıl <v> <part_yan>
Yılan!""	yıl <v> <part_yan> <3s>
Yılan!""	yıl <v> <part_yan> <3p>
""Ama	ama <n> <3s>
""Ama	ama <n> <3p>
""Ama	ama <cnjcoo>
""Ama	ama <cnjadv>
ben	ben <prn> <pers> <3s>
ben	ben <prn> <pers> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
yılan	yılan <n> <3s>
yılan	yılan <n> <3p>
yılan	yıl <v> <part_yan>
yılan	yıl <v> <part_yan> <3s>
yılan	yıl <v> <part_yan> <3p>
değilim,	<unk>
sana	san <n> <dat> <3s>
sana	san <n> <dat> <3p>
sana	san <v> <t_opt> <3s>
sana	san <v> <t_opt> <3p>
sana	sen <prn> <pers> <dat>
sana	sen <prn> <pers> <dat> <3s>
sana	sen <prn> <pers> <dat> <3p>
söylüyorum!"	<unk>
dedi	de <v> <t_past> <3p>
Alice."	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice."	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice."	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice."	ali <n> <D_CA> <adv>
Alice."	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice."	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice."	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice."	ali <n> <D_CA> <n>
Alice."	ali <n> <D_CA> <n> <3s>
Alice."	ali <n> <D_CA> <n> <3p>
"Ben	ben <prn> <pers> <3s>
"Ben	ben <prn> <pers> <3p>
bir-Ben	<unk>
bir-"	bir <adj> <Djn_0> <n>
bir-"	bir <adj> <Djn_0> <n> <3s>
bir-"	bir <adj> <Djn_0> <n> <3p>
bir-"	bir <num>
bir-"	bir <num> <Dmn_0> <n>
bir-"	bir <num> <Dmn_0> <n> <3s>
bir-"	bir <num> <Dmn_0> <n> <3p>
bir-"	bir <det>
"Pekâlâ!	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
Sen	sen <prn> <pers> <3s>
Sen	sen <prn> <pers> <3p>
nesin?"	<unk>
dedi	de <v> <t_past> <3p>
Güvercin.	güvercin <n> <3s>
Güvercin.	güvercin <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Bir	bir <adj> <Djn_0> <n>
"Bir	bir <adj> <Djn_0> <n> <3s>
"Bir	bir <adj> <Djn_0> <n> <3p>
"Bir	bir <num>
"Bir	bir <num> <Dmn_0> <n>
"Bir	bir <num> <Dmn_0> <n> <3s>
"Bir	bir <num> <Dmn_0> <n> <3p>
"Bir	bir <det>
şeyler	şey <n> <D_lA> <v> <t_aor> <3p>
şeyler	şey <n> <3p>
şeyler	şey <n> <pl>
şeyler	şey <n> <pl> <3s>
şeyler	şey <n> <pl> <3p>
icat	icat <n> <3s>
icat	icat <n> <3p>
etmeye	et <v> <D_mA> <n> <dat> <3s>
etmeye	et <v> <D_mA> <n> <dat> <3p>
etmeye	et <v> <neg> <t_opt> <3s>
etmeye	et <v> <neg> <t_opt> <3p>
etmeye	et <v> <vn_ma> <dat>
etmeye	et <v> <vn_ma> <dat> <3s>
etmeye	et <v> <vn_ma> <dat> <3p>
etmeye	et <v> <vn_mak> <dat>
etmeye	et <v> <vn_mak> <dat> <3s>
etmeye	et <v> <vn_mak> <dat> <3p>
etmeye	et <v> <vinf> <dat>
çalıştığını	çalış <v> <part_dik> <p2s> <acc> <3s>
çalıştığını	çalış <v> <part_dik> <p2s> <acc> <3p>
çalıştığını	çalış <v> <part_dik> <p3s> <acc>
çalıştığını	çalış <v> <part_dik> <p3s> <acc> <3s>
çalıştığını	çalış <v> <part_dik> <p3s> <acc> <3p>
çalıştığını	çalış <v> <cv_dik> <p3s> <acc>
görebiliyorum!"	<unk>
""B-ben	<unk>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
kızım,"	kız <adj> <Djn_0> <n> <p1s>
kızım,"	kız <adj> <Djn_0> <n> <p1s> <3s>
kızım,"	kız <adj> <Djn_0> <n> <p1s> <3p>
kızım,"	kız <n> <1s>
kızım,"	kız <n> <p1s>
kızım,"	kız <n> <p1s> <3s>
kızım,"	kız <n> <p1s> <3p>
dedi	de <v> <t_past> <3p>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
oldukça	<unk>
şüpheyle,	şüphe <n> <ins> <3s>
şüpheyle,	şüphe <n> <ins> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
gün	gün <n> <3s>
gün	gün <n> <3p>
geçtiği	geç <v> <part_dik> <p3s> <3s>
geçtiği	geç <v> <part_dik> <p3s> <3p>
geçtiği	geç <v> <part_dik> <acc>
geçtiği	geç <v> <part_dik> <acc> <3s>
geçtiği	geç <v> <part_dik> <acc> <3p>
geçtiği	geç <v> <cv_dik> <p3s>
değişimlerin	değişim <n> <pl> <p2s> <3s>
değişimlerin	değişim <n> <pl> <p2s> <3p>
değişimlerin	değişim <n> <pl> <gen>
değişimlerin	değişim <n> <pl> <gen> <3s>
değişimlerin	değişim <n> <pl> <gen> <3p>
sayısını	sayı <n> <p3s> <acc> <3s>
sayısını	sayı <n> <p3s> <acc> <3p>
hatırladığı	hatırla <v> <vn_dik> <p3s> <3s>
hatırladığı	hatırla <v> <vn_dik> <p3s> <3p>
hatırladığı	hatırla <v> <vn_dik> <acc>
hatırladığı	hatırla <v> <vn_dik> <acc> <3s>
hatırladığı	hatırla <v> <vn_dik> <acc> <3p>
hatırladığı	hatırla <v> <part_dik> <p3s>
hatırladığı	hatırla <v> <part_dik> <p3s> <3s>
hatırladığı	hatırla <v> <part_dik> <p3s> <3p>
hatırladığı	hatırla <v> <part_dik> <acc>
hatırladığı	hatırla <v> <part_dik> <acc> <3s>
hatırladığı	hatırla <v> <part_dik> <acc> <3p>
hatırladığı	hatırla <v> <cv_dik> <p3s>
hatırladığı	hatır <n> <D_lA> <v> <vn_dik> <p3s>
hatırladığı	hatır <n> <D_lA> <v> <vn_dik> <p3s> <3s>
hatırladığı	hatır <n> <D_lA> <v> <vn_dik> <p3s> <3p>
hatırladığı	hatır <n> <D_lA> <v> <vn_dik> <acc>
hatırladığı	hatır <n> <D_lA> <v> <vn_dik> <acc> <3s>
hatırladığı	hatır <n> <D_lA> <v> <vn_dik> <acc> <3p>
hatırladığı	hatır <n> <D_lA> <v> <part_dik> <p3s>
hatırladığı	hatır <n> <D_lA> <v> <part_dik> <p3s> <3s>
hatırladığı	hatır <n> <D_lA> <v> <part_dik> <p3s> <3p>
hatırladığı	hatır <n> <D_lA> <v> <part_dik> <acc>
hatırladığı	hatır <n> <D_lA> <v> <part_dik> <acc> <3s>
hatırladığı	hatır <n> <D_lA> <v> <part_dik> <acc> <3p>
hatırladığı	hatır <n> <D_lA> <v> <cv_dik> <p3s>
için."	için <cnjcoo>
için."	iç <adj> <Djn_0> <n> <p2s>
için."	iç <adj> <Djn_0> <n> <p2s> <3s>
için."	iç <adj> <Djn_0> <n> <p2s> <3p>
için."	iç <adj> <Djn_0> <n> <gen>
için."	iç <adj> <Djn_0> <n> <gen> <3s>
için."	iç <adj> <Djn_0> <n> <gen> <3p>
için."	iç <n> <p2s>
için."	iç <n> <p2s> <3s>
için."	iç <n> <p2s> <3p>
için."	iç <n> <gen>
için."	iç <n> <gen> <3s>
için."	iç <n> <gen> <3p>
için."	iç <v> <t_imp> <2p>
"Gerçekten	gerçekten <adv> <Dan_0> <n>
"Gerçekten	gerçekten <adv> <Dan_0> <n> <3s>
"Gerçekten	gerçekten <adv> <Dan_0> <n> <3p>
"Gerçekten	gerçekte <adv> <Dan_0> <n> <p2s>
"Gerçekten	gerçekte <adv> <Dan_0> <n> <p2s> <3s>
"Gerçekten	gerçekte <adv> <Dan_0> <n> <p2s> <3p>
"Gerçekten	gerçek <n> <abl>
"Gerçekten	gerçek <n> <abl> <3s>
"Gerçekten	gerçek <n> <abl> <3p>
muhtemel	muhtemel <adj> <Djn_0> <n>
muhtemel	muhtemel <adj> <Djn_0> <n> <3s>
muhtemel	muhtemel <adj> <Djn_0> <n> <3p>
(inandırıcı)	<unk>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
hikaye!"	hikaye <n> <3s>
hikaye!"	hikaye <n> <3p>
dedi	de <v> <t_past> <3p>
Güvercin	güvercin <n> <3s>
Güvercin	güvercin <n> <3p>
en	en <adv> <Dan_0> <n>
en	en <adv> <Dan_0> <n> <3s>
en	en <adv> <Dan_0> <n> <3p>
en	en <n>
en	en <n> <3s>
en	en <n> <3p>
derin	derin <adj> <Djn_0> <n>
derin	derin <adj> <Djn_0> <n> <3s>
derin	derin <adj> <Djn_0> <n> <3p>
derin	deri <n> <p2s>
derin	deri <n> <p2s> <3s>
derin	deri <n> <p2s> <3p>
derin	der <v> <t_imp> <2p>
küçümseme	küçümse <v> <D_mA> <n> <3s>
küçümseme	küçümse <v> <D_mA> <n> <3p>
küçümseme	küçümse <v> <neg> <t_imp> <2s>
küçümseme	küçümse <v> <neg> <t_imp> <3p>
küçümseme	küçümse <v> <vn_ma>
küçümseme	küçümse <v> <vn_ma> <3s>
küçümseme	küçümse <v> <vn_ma> <3p>
küçümseme	küçümse <v> <cv_ma>
tonda.	ton <n> <loc> <3s>
tonda.	ton <n> <loc> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
""Benim	ben <prn> <pers> <p1s>
""Benim	ben <prn> <pers> <p1s> <3s>
""Benim	ben <prn> <pers> <p1s> <3p>
zamanımda	zaman <n> <p1s> <loc> <3s>
zamanımda	zaman <n> <p1s> <loc> <3p>
epeyce	epeyce <adv> <Dan_0> <n>
epeyce	epeyce <adv> <Dan_0> <n> <3s>
epeyce	epeyce <adv> <Dan_0> <n> <3p>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adj>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adv>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <n>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <n> <3s>
epeyce	epey <adv> <Dan_0> <n> <D_CA> <n> <3p>
epeyce	epey <adv> <Dan_0> <n> <ca>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
kız	kız <adj> <Djn_0> <n>
kız	kız <adj> <Djn_0> <n> <3s>
kız	kız <adj> <Djn_0> <n> <3p>
kız	kız <n>
kız	kız <n> <3s>
kız	kız <n> <3p>
kız	kız <v> <t_imp> <2s>
kız	kız <v> <t_imp> <3p>
gördüm,	<unk>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
önce	önce <adv> <Dan_0> <n>
önce	önce <adv> <Dan_0> <n> <3s>
önce	önce <adv> <Dan_0> <n> <3p>
önce	önce <postp>
önce	ön <n> <D_CA> <adj>
önce	ön <n> <D_CA> <adj> <Djn_0> <n>
önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3s>
önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3p>
önce	ön <n> <D_CA> <adv>
önce	ön <n> <D_CA> <adv> <Dan_0> <n>
önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3s>
önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3p>
önce	ön <n> <D_CA> <n>
önce	ön <n> <D_CA> <n> <3s>
önce	ön <n> <D_CA> <n> <3p>
önce	ön <n> <ca>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
böylesi	böyle <adj> <Djn_0> <n> <p3s> <3s>
böylesi	böyle <adj> <Djn_0> <n> <p3s> <3p>
böylesi	böyle <adv> <Dan_0> <n> <p3s>
böylesi	böyle <adv> <Dan_0> <n> <p3s> <3s>
böylesi	böyle <adv> <Dan_0> <n> <p3s> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
boyuna	boy <n> <p2s> <dat> <3s>
boyuna	boy <n> <p2s> <dat> <3p>
boyuna	boy <n> <p3s> <dat>
boyuna	boy <n> <p3s> <dat> <3s>
boyuna	boy <n> <p3s> <dat> <3p>
sahip	sahip <n> <3s>
sahip	sahip <n> <3p>
birini	biri <n> <p2s> <acc> <3s>
birini	biri <n> <p2s> <acc> <3p>
birini	bir <adj> <Djn_0> <n> <p2s> <acc>
birini	bir <adj> <Djn_0> <n> <p2s> <acc> <3s>
birini	bir <adj> <Djn_0> <n> <p2s> <acc> <3p>
birini	bir <adj> <Djn_0> <n> <p3s> <acc>
birini	bir <adj> <Djn_0> <n> <p3s> <acc> <3s>
birini	bir <adj> <Djn_0> <n> <p3s> <acc> <3p>
birini	bir <num> <Dmn_0> <n> <p2s> <acc>
birini	bir <num> <Dmn_0> <n> <p2s> <acc> <3s>
birini	bir <num> <Dmn_0> <n> <p2s> <acc> <3p>
birini	bir <num> <Dmn_0> <n> <p3s> <acc>
birini	bir <num> <Dmn_0> <n> <p3s> <acc> <3s>
birini	bir <num> <Dmn_0> <n> <p3s> <acc> <3p>
görmedim!	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Hayır,	hayır <adv> <Dan_0> <n>
"Hayır,	hayır <adv> <Dan_0> <n> <3s>
"Hayır,	hayır <adv> <Dan_0> <n> <3p>
"Hayır,	hayır <n>
"Hayır,	hayır <n> <3s>
"Hayır,	hayır <n> <3p>
hayır!	hayır <adv> <Dan_0> <n>
hayır!	hayır <adv> <Dan_0> <n> <3s>
hayır!	hayır <adv> <Dan_0> <n> <3p>
hayır!	hayır <n>
hayır!	hayır <n> <3s>
hayır!	hayır <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Sen	sen <prn> <pers> <3s>
Sen	sen <prn> <pers> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
yılansın;	yıl <v> <part_yan> <2s>
